Index,goal_center_x,goal_center_y,goal_velocity_min,goal_velocity_max,num_npc,lane_count,npc_x0,npc_v_max,npc_seed,cutin_tx,cutin_delay,Fitness_Min distance to obstacle_LoFi,Fitness_Distance to goal_LoFi,Fitness_Min distance to obstacle_HiFi,Fitness_Distance to goal_HiFi,Critical_LoFi,Critical_HiFi
10,157.02967030,0.30667262,14.47771434,20.25423943,1.86869375,2.10475879,10.04411977,15.74877113,45.61607364,0.84279301,0.26910918,0.74287502,1.84973402,0.85568412,0.00000000,1,0
11,153.03999155,0.06880801,11.30075047,22.07730296,1.61038183,1.03650421,10.52871443,17.49023720,9.26918854,0.89478387,0.36885617,0.78751832,1.66899013,1.68266015,0.00000000,1,0
12,150.13206613,0.25165061,12.15400717,21.46927972,1.44653372,1.94061342,9.89454990,18.89733620,72.64328130,0.62105316,0.16924199,1.00644929,0.64861671,1.05997204,0.00000000,1,0
13,158.98870224,0.00446437,12.76299945,20.55102921,1.56246636,2.92032305,11.68444611,19.82790520,63.28390818,0.78614916,0.33794810,1.44635742,0.00000000,0.43908616,0.00000000,0,1
14,150.34514889,0.25046880,12.16888670,21.46927972,1.44653372,1.94061342,9.91012301,18.89733620,73.18521665,0.93785062,0.16604874,1.63654155,0.26675410,0.92816222,0.00000000,1,0
15,151.84610443,0.14450401,12.10085527,21.96152588,1.92431069,1.42203043,9.16672291,16.47028735,79.10272028,0.63243303,0.20345929,2.64898249,0.00000000,1.67602454,0.00000000,0,0
16,156.10567237,0.41168479,14.36235110,24.54696248,1.54104783,2.40340610,9.39795856,18.01110598,63.68851376,0.57834611,0.08061565,1.55223082,0.00000000,1.40606464,0.00000000,0,0
17,151.87988819,0.14450401,14.65107173,21.96152588,1.92431069,1.42203043,9.16672291,16.50575309,80.03854110,0.95119347,0.20345929,2.63596841,0.00000000,1.70575756,0.00000000,0,0
18,156.14364922,0.41168479,14.41029807,24.52589006,1.36740183,1.10565618,9.39795856,18.01110598,15.57509927,0.57834611,0.08294293,0.64219628,1.68990953,1.48083366,0.00000000,1,0
19,155.73308704,0.20184612,10.03086122,23.05077521,1.23886405,2.70168091,11.61312578,17.51317408,20.52886297,0.54264411,0.44313927,1.25942455,0.00000000,1.76285863,0.00000000,0,0
20,150.34514889,0.25046880,12.16888670,21.46927972,1.44653372,1.94776646,9.91012301,19.85177256,73.18521665,0.93785062,0.33346668,1.63654155,0.26675410,0.69476817,0.00000000,1,0
21,150.20427720,0.25539362,14.42749363,24.52589006,1.44607459,1.04745407,9.38664544,18.01110598,63.69873559,0.57587110,0.08061565,2.18746841,0.00000000,1.73137240,0.00000000,0,0
22,156.10889197,0.41168479,11.96483667,24.52589006,1.54104783,1.02800189,9.39651078,15.80100987,63.68851376,0.58429542,0.07867999,0.65015229,1.65054659,0.81636211,0.00000000,1,0
23,150.33417866,0.00439649,12.16107652,21.46927972,1.44653372,1.92528338,9.91012301,18.89733620,73.18521665,0.93785062,0.16604874,1.42894527,0.39614534,0.99917347,0.00000000,1,0
24,158.98870224,0.00446437,12.22844298,20.55102921,1.56246636,2.91267981,11.68444611,18.87339458,63.28390818,0.78614916,0.17715423,1.42624069,0.00000000,0.43337056,0.00000000,0,1
25,156.12855722,0.40794178,12.15400717,21.46927972,1.54150696,1.94061342,9.90586302,18.89733620,72.63305947,0.94230530,0.16924199,0.59131285,1.67348969,1.46832339,0.00000000,1,0
26,157.06442755,0.30667262,14.39037986,20.25423943,1.86869375,2.13333917,10.04556755,17.92340250,44.68025292,0.83684388,0.27104486,1.48418313,0.00000000,0.49435491,0.00000000,0,1
27,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,19.82790520,63.28390818,0.78614916,0.33794810,1.43776902,0.00000000,0.41221221,0.00000000,0,1
28,158.98870224,0.00168701,12.76231395,20.55102921,1.56246636,2.92032305,9.78660859,19.82790520,63.28390818,0.78614916,0.33794810,1.37478558,0.00000000,0.41775494,0.00000000,0,1
29,157.02967030,0.31904328,14.47839887,20.25423943,1.86869375,2.10475879,11.92735376,15.74877113,45.61607364,0.84279301,0.26910918,0.63810041,1.82413198,0.78081368,0.00000000,1,0
30,157.06442755,0.31246036,14.39037986,24.19383473,1.86869375,2.13333917,10.04556755,17.92544013,44.68025292,0.83684388,0.27104486,1.48418313,0.00000000,1.24803137,0.00000000,0,0
31,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.87425300,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.33591716,0.00000000,0,1
32,157.06404818,0.30667262,12.78143584,20.25423943,1.54426035,2.13333917,10.04556755,17.91520037,44.89602174,0.78663243,0.27104486,1.48418313,0.00000000,1.45673930,0.00000000,0,0
33,156.14364922,0.40589704,14.42749363,20.58979751,1.54104783,1.04745407,9.39795856,18.00906835,63.68851376,0.57834611,0.08061565,0.64219628,1.69569727,1.47497514,0.00000000,1,0
34,158.98870224,0.00446437,12.22844298,20.55102921,1.56246636,2.91267981,11.68444611,19.82702914,63.28390818,0.78614916,0.17715423,1.44635742,0.00000000,0.43421960,0.00000000,0,1
35,158.98908161,0.00168701,14.37125782,20.55102921,1.88689958,2.92032305,9.78660859,19.83514398,63.06813936,0.83636060,0.33794810,1.37478558,0.00000000,0.42208174,0.00000000,0,1
36,158.98870224,0.00168701,14.35170002,20.24862690,1.56246636,2.10806237,9.78660859,19.82790520,63.28390818,0.83267194,0.26854339,1.37478558,0.00000000,0.37045146,0.00000000,0,1
37,156.97337765,0.00288670,12.21168674,20.25423943,1.86869375,2.11106637,11.92735376,15.74877113,45.61607364,0.84279301,0.17323703,0.60390562,2.15139243,0.68664973,0.00000000,1,0
38,157.06442755,0.30667262,12.80099365,20.55664174,1.86869375,2.94431741,10.04556755,17.92340250,44.68025292,0.79032110,0.34044957,1.48418313,0.00000000,0.45815226,0.00000000,0,1
39,159.04499485,0.32702680,14.49513936,20.55102921,1.56246636,2.90621621,11.68444611,18.87339458,63.28390818,0.78614916,0.27302638,1.43412793,0.00000000,0.48269238,0.00000000,0,1
40,158.98870224,0.00446437,12.76238625,20.55102921,1.38882037,2.99415248,11.68444611,19.82790520,62.14295306,0.78614916,0.33810847,0.70908239,1.97810374,0.50343353,0.00000000,1,0
41,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.79598611,18.87425300,63.28390818,0.82175097,0.33794810,1.48685891,0.00000000,0.35938125,0.00000000,0,1
42,158.98870987,0.00168701,14.35147437,20.26183686,1.88689958,2.11834747,9.78660859,19.83514398,63.06516325,0.83636060,0.33794810,1.37478558,0.00000000,0.55424402,7.22606023,0,1
43,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,19.82339597,63.28390818,0.78614916,0.33794810,1.43776902,0.00000000,1.41530098,0.00000000,0,0
44,158.98870224,0.00168701,12.74573194,20.55102921,1.56246636,2.92325420,9.78660859,19.82790520,16.31144664,0.78614916,0.34011489,1.37478558,0.00000000,0.46571338,0.00000000,0,1
45,158.98907398,0.00168701,14.37148347,20.53781924,1.56246636,2.90981770,9.78660859,19.82790520,63.28688429,0.83267194,0.26854339,1.37478558,0.00000000,0.55017497,0.00000000,0,0
46,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.87874483,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.45626914,0.00000000,0,1
47,159.02501238,0.24793517,12.76922779,20.55102921,1.56191096,2.93426383,11.68444611,18.87425300,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.40187556,2.98952264,0,0
48,158.98870224,0.00168701,12.22732669,20.55102921,1.56246636,2.91255324,9.71336437,18.94126872,63.28390818,0.78614916,0.18180973,1.35167720,0.00000000,1.53145584,0.00000000,0,0
49,158.98870224,0.01085555,12.74738607,20.55102921,1.38937577,2.99730022,11.68444611,19.82790520,15.17047258,0.78614916,0.34027526,0.70908239,1.97172678,0.80125744,0.00000000,1,0
50,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.87316418,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.36270976,0.00000000,0,1
51,158.98870224,0.00168701,12.73552007,20.55010394,1.56246636,2.90819996,9.78660859,19.82790520,63.28390818,0.83267194,0.26854339,1.37478558,0.00000000,0.42093812,0.00000000,0,1
52,158.98870495,0.00446437,12.74130548,20.55102921,1.38882037,2.94146571,9.74425799,19.82790520,15.17047258,0.79147094,0.34027526,0.66570720,2.29433653,0.72888055,0.00000000,1,0
53,158.98870224,0.00293230,12.23392234,20.55102921,1.56246636,2.91267981,11.68444611,18.87339458,63.28390818,0.78614916,0.17715423,1.42624069,0.00000000,0.49293726,0.00000000,0,1
54,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,19.82897470,63.28390818,0.78614916,0.33794810,1.43776902,0.00000000,0.38190431,0.00000000,0,1
55,158.98870224,0.00168701,14.37849368,20.24955216,1.56246636,2.11996611,9.78660859,19.82790520,63.28390818,0.78614916,0.33794810,1.37478558,0.00000000,0.39312022,0.00000000,0,1
56,158.98907890,0.00168701,14.37575645,20.55102921,1.88689958,2.92032305,11.88370920,19.83514398,63.06813936,0.83636060,0.33794810,1.45311075,0.00000000,0.37433307,0.00000000,0,1
57,159.02501238,0.25849406,12.76533027,20.55102921,1.56246636,2.93426383,11.68444611,18.87425300,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,1.43605101,0.00000000,0,0
58,159.02501238,0.24786428,12.77079917,20.55102921,1.56191096,2.93426383,11.68444611,18.87425300,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.72422305,0.00000000,0,0
59,159.02501238,0.25286203,12.76923824,20.55102921,1.56246636,2.93426383,11.68444611,18.87425300,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.40386576,0.00000000,0,1
60,158.98841283,0.00168701,14.35170002,20.24862690,1.56246636,2.10806237,9.78660859,19.84133290,63.28390818,0.82183409,0.26854339,1.37478558,0.00000000,0.43487645,0.00000000,0,1
61,158.98870224,0.00168701,13.83280682,20.24862690,1.56246636,2.10806237,9.79442413,19.82790520,66.68871877,0.83267194,0.26854339,1.38963855,0.00000000,1.50714198,0.00000000,0,0
62,159.02501238,0.00648531,12.77085894,20.24826062,1.56246636,2.13190678,11.68444611,18.87425300,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.40261208,0.00000000,0,1
63,159.02530180,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.79598611,18.86077856,63.28390818,0.83258881,0.33794810,1.48685891,0.00000000,0.56295007,0.00000000,0,0
64,158.98870224,0.25075215,14.37844425,20.55232075,1.56246636,2.92191293,9.78660859,19.82790520,63.28390818,0.78614916,0.33794810,1.37478558,0.00000000,0.44433230,0.00000000,0,1
65,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.87315771,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,1.72354558,0.00000000,0,0
66,158.98870224,0.00168701,14.35170002,20.24862690,1.56020291,2.10806237,9.78660859,19.82790520,73.03736014,0.83267194,0.26927518,1.37478558,0.00000000,0.37172695,0.00000000,0,1
67,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.87425948,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.42146570,0.00000000,0,1
68,158.98907890,0.00168701,14.37575645,20.55102921,1.88916293,2.92032305,11.88370920,19.83514398,63.06813936,0.83636060,0.33721631,1.45311075,0.00000000,0.37014614,0.00000000,0,1
69,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68546577,18.87425300,63.28390818,0.82175097,0.33794810,1.49318770,0.00000000,0.40504707,0.00000000,0,1
70,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.87311269,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.40199518,0.00000000,0,1
71,158.98870224,0.00168701,14.35170002,20.23108263,1.57774529,2.06542566,9.70171780,19.82790520,73.03736014,0.83275339,0.26927518,1.28661151,0.00000000,1.64042912,0.00000000,0,0
72,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.87430449,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,1.44854170,0.00000000,0,0
73,158.98907890,0.00168701,14.37575645,20.56857347,1.87162048,2.95948194,11.94663023,19.83514398,63.06813936,0.83627914,0.33721631,1.51303685,0.00000000,0.22354176,0.00000000,0,1
74,158.98870224,0.00168701,14.35170002,20.24862690,1.56246636,2.10806237,9.78660859,18.86917972,63.28390818,0.83267194,0.26857304,1.36245008,0.00000000,0.47146692,0.00000000,0,1
75,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.87316928,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.37564622,0.00000000,0,1
76,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,19.83186502,63.28390818,0.78614916,0.33791845,1.43776902,0.00000000,0.35057655,0.00000000,0,1
77,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.87424790,63.28390818,0.78614916,0.33794810,1.43415850,0.00000000,0.40958636,0.00000000,0,1
78,159.02501238,0.25279115,12.74579274,20.55102921,1.36677474,2.93426383,11.79598611,18.88627035,14.49481571,0.82175097,0.33794810,0.53981097,1.36919869,0.45486369,0.00000000,1,1
79,158.98870224,0.00446437,12.77082113,20.55102921,1.58451199,2.99730022,11.68444611,19.81587072,63.95961775,0.78614916,0.34027526,1.44635742,0.00000000,1.46358308,0.00000000,0,0
80,158.98870224,0.00166327,12.74580424,20.55102921,1.38882037,2.99730022,11.68577712,19.82777790,14.31340525,0.78614916,0.34027526,0.70908239,1.98089861,0.00000000,7.17823787,1,1
81,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68334807,19.83186502,63.28390818,0.78614916,0.33794824,1.43896849,0.00000000,0.51357470,0.00000000,0,0
82,158.98907890,0.00448810,14.37575645,20.55102921,1.88916293,2.92032305,11.88237819,19.83527128,63.92526966,0.83636060,0.33721631,1.45292947,0.00000000,1.11633130,0.00000000,0,0
83,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.79708415,18.87425300,63.28390818,0.82175097,0.33791830,1.48690460,0.00000000,0.41089021,0.00000000,0,1
84,159.02501238,0.25279115,14.32512776,20.55102921,1.56246636,2.93426383,11.88631974,18.87425300,63.28390818,0.83796731,0.33794810,1.48198531,0.00000000,0.48620469,4.21332215,0,0
85,158.98907890,0.00168701,12.82143820,20.55102921,1.88916293,2.92032305,11.68183558,19.83514398,63.06813936,0.78454245,0.33721631,1.44916039,0.00000000,0.43743089,0.00000000,0,1
86,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.85730152,63.28390818,0.78614916,0.33791818,1.43415850,0.00000000,0.40174350,0.00000000,0,1
87,159.02501238,0.25279115,12.77080962,20.56959169,1.56246636,2.93426383,11.68444611,18.87316418,63.06904456,0.78614916,0.33793973,1.43415850,0.00000000,0.38463234,0.00000000,0,1
88,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,19.84874963,63.28390818,0.78614916,0.33794836,1.43776902,0.00000000,1.52700814,0.00000000,0,0
89,158.98907890,0.00168701,14.37575645,20.55001099,1.87162048,2.95948194,11.94663023,19.83514398,63.28300297,0.83627914,0.33722468,1.51303685,0.00000000,0.57962724,0.00000000,0,0
90,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68541836,18.87425300,63.28390818,0.78614916,0.33794810,1.49318740,0.00000000,1.39242367,0.00000000,0,0
91,158.98907890,0.00173148,14.37575645,20.55085269,1.87162048,2.95948194,11.68615445,19.83514398,63.06813936,0.78450335,0.33721631,1.44650770,0.00000000,0.46608876,0.00000000,0,1
92,158.98870224,0.00166394,12.74580424,20.25013486,1.39943859,2.06684524,11.68577712,19.82778061,14.31340525,0.78709061,0.26812235,0.70908239,1.98089794,0.59152333,0.00000000,1,0
93,159.02501238,0.00237549,12.77080962,20.55102921,1.39144986,2.93426383,11.68444611,19.82797949,63.28390818,0.78614916,0.33795978,1.43776902,0.00000000,1.51384053,0.00000000,0,0
94,159.02501238,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.79501387,18.87425300,63.28390818,0.82175097,0.33794810,1.48682333,0.00000000,0.34710299,0.82086218,0,1
95,158.98870224,0.00441989,12.74580424,20.56874998,1.38882037,2.99730022,11.94491953,19.82790520,15.17047258,0.83792496,0.34027526,0.69448634,2.20735617,0.29606822,7.06832616,1,1
96,158.98870224,0.00168633,14.35170002,20.54952124,1.55184814,2.99799815,9.78660859,19.82790249,63.28390818,0.83173049,0.34069630,1.37478558,0.00000000,1.59942440,0.00000000,0,0
97,158.98870224,0.26012805,12.74580424,20.55102921,1.55983688,2.99730022,11.68444611,19.83179073,15.17047258,0.78614916,0.34023393,0.70908239,1.72300875,0.88112016,0.00000000,1,0
98,159.65634905,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,18.86607786,62.67492170,0.78614916,0.33792062,1.35326674,0.00000000,1.42358172,0.00000000,0,0
99,158.83265172,0.25279115,12.77080962,20.55102921,1.56246636,2.93426383,11.68444611,19.84000151,63.28390818,0.78614916,0.33794592,1.45547957,0.00000000,0.38453972,0.00000000,0,1
